22197	1namedata	22195
22197	alongside	22196
22199	rd2Team	22200
22199	rd2Team	22201
22199	rd3Team	22204
22199	seasonslistnames	22202
22205	chairperson	14248
22205	cities	721
22207	proTem	22208
22211	architecture	22212
22211	architecture	22213
22215	site	10099
22215	site	22216
22217	seat	22218
22218	intercommunality	23127
22219	blank1InfoSec	22221
22219	leaderName	22222
22219	seat	22220
2222	constituencyWestminster	2223
2222	unitaryEngland	2225
22225	imageCaption	22226
22225	timezone1Dst	8405
22227	asstCoach	22228
22227	gamename	22229
22227	poll	1436
22233	draftTeam	1385
22234	keyPeople	22235
22236	parents	22237
22238	leaderName	22240
22238	namedFor	22239
2224	mps	38876
22241	periph	22242
22241	periphunit	22243
22244	rd2Team	21360
22244	seasonChamps	18244
22245	ceo	22247
22245	chairperson	22246
22248	garrison	22249
2225	meetingPlace	9808
22250	founder	22251
22250	ideology	22252
22253	primaryLanguages	3544
22255	areaCodeType	749
22256	role	2338
22257	controlledby	22258
22258	commonLanguages	28927
22258	event	28925
22258	event	28926
22258	eventEnd	28924
22258	eventPost	23611
22258	titleLeader	28923
22259	chairman	22260
22259	seasonTopscorer	22261
22262	stat3label	102
22263	playingTeam	7964
22264	populationAsOf	22272
22264	postalCode	22266
22264	postalCode	22269
22264	postalCode	22271
22264	west	22270
22265	northeast	33540
22265	northwest	22268
22265	northwest	33541
22265	south	33539
22265	southeast	1975
22265	southeast	33538
22265	west	22264
22273	seat	22274
22274	department	22275
22276	north	11029
22276	north	22277
22276	northeast	10989
22276	northwest	11027
22276	northwest	11030
22276	populationBlank1Title	22278
22276	south	10893
22276	southeast	10882
22276	southwest	10895
22276	west	10891
2228	issue	2226
2228	issue	2230
2228	mother	2229
2228	reference	2227
22280	horses	10140
22280	horses	16996
22280	horses	16998
22280	horses	18525
22280	horses	22282
22280	horses	22283
22280	horses	22284
22280	horses	22285
22282	grandsire	21439
22282	mf	29934
22282	mff	30030
22282	mfm	29686
22282	sire	16688
22284	breeder	32943
22284	damsire	32941
22284	honours	32940
22284	sire	32944
22284	trainer	32942
22286	seat	15080
22287	father	22290
22287	issue	13906
22287	nativeLang	5369
22287	succession	22288
22287	succession	22289
22291	conference	38419
22291	conference	38422
22291	currentTeam	38420
22291	postseason	38421
22293	builder	22295
22296	mouthLocation	22297
22298	governor	6784
223	county	225
223	next	224
223	previous	226
22303	allegiance	4152
22304	anthem	23641
22304	qb	12813
22304	receiver	23640
22305	receiver	40493
22307	anthem	23503
22307	visitorSchool	12297
22309	halftime	39238
22309	homeSchool	12560
2231	isoCode	2232
22310	runnerUp	22312
22313	north	22316
22313	northeast	14684
22313	northwest	22315
22313	south	22318
22313	southeast	22317
22313	west	22314
22319	chairman	22321
22319	round	16568
22319	seasonTopscorer	22320
22322	chairman	22323
22322	leagueTopscorer	22324
22325	mother	22326
22325	nobleFamily	22327
22328	conferenceTieIns	7415
22328	sponsors	41631
22332	assistsLeader	22333
22332	champions	22340
22332	reboundsLeader	22335
22332	relegated	22336
22332	relegated	22338
22332	runnersUp	22341
22332	semifinalists	22334
22332	semifinalists	22339
22332	topScorer	22337
2234	curlingClub	2235
2234	hostCity	2236
2234	second	2237
22342	competition	22343
22344	citizenship	22345
22344	influences	22350
22344	mainInterests	22346
22344	mainInterests	22348
22344	mainInterests	22349
22351	allegiance	22352
22353	first	22356
22353	second	22354
22353	third	22355
22357	competition	22358
22361	governor	22362
22365	areaServed	11620
22365	parent	22367
22367	divisions	22365
22368	owned	15653
22371	seealso	16607
22371	seealso	28827
22378	higher	22379
22378	image	22381
22378	lower	22380
22379	higher	24229
22379	image	24227
2238	allegiance	2239
22382	champions	22092
22382	mop	22383
22384	image	22385
22386	manOfTheMatch1a	22387
22388	division	17767
22388	domestic	17792
22388	round	22386
22388	round	22390
22388	round	22391
22388	round	22392
22388	schampions	17771
22388	supercup	8096
22388	wchampions	19119
22388	wdivision	19118
22388	wdomestic	22389
22394	role	5586
22395	burialPlace	22396
22395	restingPlace	22397
22399	legislature	20142
2240	fedgov	2243
2240	lga	2242
2240	stategov	2241
22400	allegiance	310
22401	nearS	22405
22406	mp	23345
22406	namesake	23344
22407	nearNe	28225
22407	nearS	22402
22407	nearSe	22401
22407	nearSw	22404
22407	nearW	28234
22412	ruClub	39453
22412	ruClub	39454
22412	ruPosition	39455
22412	ruTeama	38883
22412	teama	39456
22415	screenplay	22416
22415	screenplay	22417
22416	restingPlace	36562
22418	constituencyAm	22419
22421	previous	36894
22421	towns	36895
22425	east	39512
22425	southwest	39513
2243	mp	21854
22431	listing	1787
22431	range	6707
22434	nearestCity	22435
22436	leaderName	22437
22438	veneratedIn	22439
2244	playerTeam	140
22442	cup1Result	20185
22442	cup2Result	20187
22442	cup3Result	22443
22442	leagueTopscorer	22445
22442	other	167
22449	poleTeam	9633
22452	children	22453
22454	churchmanship	22456
22454	denomination	22455
22454	style	19890
22457	finalsChamp	22458
22457	mvp	22459
22457	points	22460
22457	rd2Team	11538
22457	rd2Team	22461
22457	rd3Seed	11534
22457	rd3Team	11539
22462	fields	16163
22463	tribus	22464
22466	mainContractor	36910
22467	competition	22468
22469	description	22470
22469	description	22471
22472	conf	22474
22472	playerTeam	22473
22475	countriesAffected	22476
22475	countriesAffected	22477
22475	countriesAffected	22478
22475	intensity	9538
22479	champions	21251
22479	champions	22482
22479	dchampions	21238
22479	division	21249
22479	division	22481
22479	division	22483
22479	domestic	21237
22479	lchampions	22311
22479	leaguecup	22310
2248	nearNw	2256
22484	line	22486
22487	altcaptain	19059
22487	altcaptain	22495
22487	altcaptain	22496
22487	altcaptain	22498
22487	arena	22494
22487	coach	22491
22487	generalmanager	22493
22487	goalsleader	22490
22487	minorleague	22492
22487	pimleader	22488
22487	plusminusleader	22489
22487	winsleader	22497
22488	formerTeams	6007
22498	draftTeam	15868
22499	subphylum	4129
225	seat	1689
22500	constituencyMp	10361
22501	commands	22502
22501	commands	7271
22503	province	22504
22505	seat	22506
22509	combatant	22511
22509	commander	22510
22509	commander	22512
22511	deputy	22512
22511	governmentType	34609
22513	leagueTopscorer	22514
22513	winners	22515
22516	areaCodeType	2927
22517	hosts	22518
22517	main	22519
2252	nearS	21875
2252	nearSw	21876
2252	nearW	2254
22520	allegiance	7802
22521	seat	22522
22523	seat	22524
22525	course	13080
22525	tour	10719
22527	visitorCoach	22528
22530	higher	18223
22530	lower	22531
22532	namedFor	22537
22533	exImageCap	22556
22533	namedFor	22555
22533	northeast	22553
22533	southeast	22557
22533	southwest	22552
22535	east	22566
22538	continentalcup	22542
22538	continentalcup	22544
22538	leagueTopscorer	22539
22538	leagueTopscorer	22541
22538	relegated	22540
2255	nearNe	2264
2255	nearNw	2251
2255	nearS	2268
2255	nearSe	2263
2255	nearSw	2252
2255	nearW	2248
22552	east	22551
22552	namedFor	35978
22552	north	22534
22552	northeast	22533
22552	south	35980
22558	homeCoach	10730
22558	usAnnouncers	22559
22558	usAnnouncers	22560
22558	usAnnouncers	22561
22562	losingStreak	22563
22562	runnersUp	22565
22562	winningStreak	22564
22565	arena	33554
22565	coach	33553
22565	leagues	33555
22565	leagues	33556
22566	east	23121
22566	north	23118
22566	south	22554
22566	southeast	23119
22566	southwest	22535
22566	west	23120
22567	commands	22568
22567	commands	22569
22569	notableCommanders	24091
2257	seat	2259
2257	seatType	2258
22572	line	22573
22576	goals	22578
22576	goals	22580
22576	runnerUp	3989
22584	allegiance	22585
22586	enginetype	22587
22588	allegiance	310
22589	topGoalScorer	22590
22591	seat	22592
22593	continentalcup1Qualifiers	22595
22593	leagueTopscorer	17773
22593	relegated	22594
22597	lieutenant	32142
22598	constituencyWestminster	22601
22598	east	22600
22598	southeast	22599
22598	staticImageCaption	22602
2260	company	2262
2260	creator	2261
22601	mp	12476
22601	previous	36693
22605	towns	28991
22605	towns	28992
22606	constituencyWestminster	29113
22606	east	22604
22606	north	22603
22606	northeast	22598
22606	northwest	29117
22606	south	29116
22606	southeast	29114
22606	southwest	20917
22606	west	20870
22607	commandStructure	22608
22612	moreUsers	31263
22613	aircraftAttack	17487
22613	aircraftAttack	23490
22613	aircraftAttack	40819
22613	aircraftFighter	40821
22613	aircraftHelicopterAttack	40822
22613	aircraftHelicopterUtility	17491
22613	aircraftHelicopterUtility	32675
22613	aircraftRecon	40820
22613	aircraftRecon	40827
22613	aircraftRecon	40828
22613	aircraftRecon	40829
22613	aircraftRecon	40830
22613	aircraftTrainer	17483
22613	aircraftTrainer	40818
22613	aircraftTrainer	40824
22613	aircraftTransport	15589
22613	aircraftTransport	40823
22613	aircraftTransport	40826
22613	commandStructure	40825
22616	poll	1436
22617	defendingChampions	17774
22619	script	22620
22621	locationCountry	14861
22622	founder	22623
22622	locationCity	22624
22622	locationCountry	312
22629	mother	22632
22629	succession	22631
22633	afterElection	22634
22633	beforeParty	7355
22635	order	22636
22635	order	22640
22635	parents	22641
22635	with	22637
22635	with	22639
2264	nearE	7829
2264	nearN	7827
2264	nearNe	7826
2264	nearNw	7825
2264	nearSe	2265
2264	nearW	7828
22643	placeOfBurial	4547
22645	ancestor	22646
22647	unrankedOrdo	1397
22648	restingPlace	40593
22651	builder	22654
22651	partof	22653
22651	pastCommanders	22652
22653	events	14414
22653	events	27835
22653	events	27837
22653	occupants	27836
22655	leagueTopscorer	22656
22655	round	16579
22655	round	16581
22655	round	22657
22655	round	22658
22661	ideology	26850
22661	leader1Name	26851
22664	parents	22665
22664	parents	22666
22666	children	22664
22667	area	22669
22667	schoolboard	22670
22671	consecratedBy	22673
22671	ordainedBy	22672
22671	otherPost	22674
22671	previousPost	22675
22671	previousPost	22676
22671	previousPost	22677
22673	consecratedBy	22679
22673	otherPost	22683
22673	previousPost	22678
22673	previousPost	22680
22673	previousPost	22681
22673	previousPost	22682
22673	previousPost	22684
22673	previousPost	22685
22673	previousPost	22686
22678	diocese	43069
22678	division	43068
22678	style	43071
22687	leastPopulous	20620
22687	mostPopulous	4477
22688	capital	22690
22688	eventEnd	22692
22688	governmentType	22691
2269	nearN	2272
2269	nearS	2273
2269	nearW	2275
2269	nearW	2279
2269	nearW	2280
22693	fedgov	34719
22693	fedgov	37185
22693	nearS	13374
22693	seat	43735
22693	stategov	43736
22693	stategov	43737
22693	stategov	43738
22693	stategov	43739
22696	seat	26639
22697	county	22698
22697	founders	22699
22697	province	22700
22699	founder	42288
227	captain	228
2270	mp	43660
2270	namesake	43661
22701	data	22702
22705	employer	1992
22705	employer	1993
22705	employer	22706
22705	employer	22708
22706	keyPeople	35361
22706	replacedBy	22707
22707	networkType	35362
22707	onlineServ	35363
22710	bowl	21588
22710	champion	22712
22710	defCoach	22711
22713	placeofburial	22715
22713	unit	22714
22716	chrtitle	2073
22716	leagueTopscorer	22717
22716	mgrtitle	2071
22716	seasonTopscorer	22718
22716	seasonTopscorer	22719
22720	predecessors	22721
22720	subsid	22722
22720	tradedAs	22723
22724	runnerUp	18138
2273	nearSe	2277
2273	nearSw	2278
22730	parentagency	22732
22732	parentagency	22738
22734	organization	1092
22735	category	22736
22735	company	22737
22738	chief1position	43330
22738	child2agency	13646
22738	child3agency	22732
22738	minister1name	19422
22738	minister1pfo	43331
22738	parentagency	22731
22741	bowlResult	22784
22744	note	22746
22744	recorded	22745
22750	architect	22751
22750	architecture	3554
22752	asstCoach	22753
22755	branches	39910
22755	branches	39911
22755	branches	39912
22755	historicSeat	39914
22755	rivalClans	39913
22757	rivalClans	39868
22758	district	28895
22758	historicSeat	39921
22758	rivalClans	22757
22760	rivalClans	22758
22760	seat	27181
22760	seat	28893
22761	historicSeat	39956
22767	mop	36765
22767	runnerup	36767
22767	semifinal	36768
22768	restingplace	22770
22771	champions	22752
22771	runnerup	22774
22771	semifinal	22775
22777	county	22779
22777	currentOwner	22778
22782	garrison	22783
22793	east	40423
22794	agencyname	22794
22794	chief1name	35112
22794	east	35114
22794	leaderName	27500
22794	leaderName	27514
22794	north	35113
22794	northwest	35115
22797	coach	8734
22799	currency	22800
22800	issuingAuthority	30320
22801	company	22802
22802	radiostations	22803
22804	week	22805
22804	week	22806
22804	week	22808
22804	week	22809
22809	tvannouncers	25221
22809	tvannouncers	25222
22809	tvannouncers	25223
22809	tvannouncers	25225
22809	tvannouncers	25227
22809	tvstation	25224
22809	tvstation	25226
2281	notableWorks	2282
22810	poll2title	22804
22810	tvstation	23840
22813	image	29975
22813	leader2Title	29976
22817	proteam	22818
22823	seat	22824
2283	bowlname	2284
2283	bowlname	2287
2283	bowlname	2291
2283	bowlname	2293
2283	bowlname	2295
22832	manOfTheMatch1a	22833
22834	mainIngredient	22835
22836	subsid	22837
22840	host	22843
22840	runnersUp	22844
22840	runnersUp	22847
22840	stat	22841
22840	stat	22842
22840	stat	22845
22840	stat	22846
22848	timezone1Dst	2407
22849	continentalcup	22850
22849	rd2Team	22851
22849	relegated	22852
22853	teamb	2307
22856	postseason	14128
22858	province	11364
22867	presenter	22868
2287	homeCoach	2298
22870	diocese	22873
22870	placeOfConsecration	22872
22870	previousPost	22871
22875	nominee	22876
22875	nominee	22877
22875	nominee	22878
22875	nominee	22879
22875	runningMate	22880
22875	runningMate	22881
22875	runningMate	22882
2288	homeSchool	10456
22885	lieutenancyNorthernIreland	7551
22886	managedBy	22887
22888	playingTeam	22889
22890	afterElection	22891
22892	allegiance	1361
22893	timezone1Dst	888
22894	father	22897
22894	heir	22896
22894	house	22895
22894	issue	22900
22894	issue	22901
22894	issue	22902
22894	mother	22898
22894	succession	22899
229	athleticdirector	232
2290	mvp	4972
2290	mvp	4973
22903	branding	22904
22905	beforeElection	22906
22905	leadersSeat	22907
22907	district	37237
22907	towns	19117
22907	towns	41442
22907	towns	41443
22908	parentPeak	22909
22908	range	15471
22910	television	11571
22910	television	5186
22912	alongside	22914
22912	alongside	22916
22912	lieutenant	22913
22912	lieutenant	22915
22914	alongside	22912
22914	alongside	42800
22914	deputy	42799
22914	mawards	16402
22914	mawards	40795
22917	namedFor	22918
22917	west	22919
22920	receiver	22921
22924	ethnicity	22925
22926	combatant	20690
22926	combatant	22924
22926	combatant	22930
22926	commander	22927
22926	commander	22928
22926	commander	22929
2293	mvp	23698
2293	usAnnouncers	10325
22933	east	27149
22933	south	27152
22933	southeast	27151
22933	southwest	27150
22934	south	29088
22934	southeast	29089
22936	fields	22937
2294	usAnnouncers	7893
22946	leagueTopscorer	22948
22946	t	22947
22946	t	22950
22946	t	22951
22946	t	22952
22946	t	22953
22946	t	22954
22946	t	4774
2295	halftime	28018
2295	halftime	28020
2295	homeCoach	28017
2295	visitorCoach	2283
22956	developedInto	22958
22956	eng1Name	22957
22956	primaryUser	6392
22960	historicSeat	35281
22960	historicSeat	35282
22960	rivalClans	35283
22962	stat3label	102
22963	architect	33379
22966	designer	22967
22966	wars	3421
2297	draftTeam	1177
22971	relatives	22972
22972	relatives	22971
22973	affiliations	22974
22973	affiliations	22975
22973	licensingAuthority	20304
22977	discoverer	19663
22977	mpCategory	1515
22978	champion	22979
22978	champion	22981
22981	coach	22992
22981	rd2Team	22986
22981	rd2Team	22991
22981	rd3Team	22987
22982	governor	22983
22982	governorGeneral	22984
22982	governorGeneral	22985
22984	honorificSuffix	23020
22984	honorificSuffix	23021
22984	honorificSuffix	23023
22984	primeminister	22982
22988	magazine	22989
22989	company	23004
2299	restingPlace	2300
2299	restingPlace	2301
22990	area	10921
22990	area	11310
22994	father	23000
22994	house	22997
22994	issue	22998
22994	mother	22996
23001	script	23003
23001	sources	23002
23005	mp	23006
23005	namesake	23007
23008	confed	17300
23008	confedCup	23009
23008	confedCup	23010
23008	domestCup	23012
23008	relegation	21024
23012	mostChamps	21022
23012	relatedComps	23013
23012	relatedComps	41692
23013	continent	1463
23013	mostChamps	41702
23014	garrison	23015
23017	commandStructure	23018
23017	garrison	23019
2302	circuit	2303
23024	lieutenancyNorthernIreland	7551
23025	broadcasters	23027
23025	organiser	23026
23028	chronology	23029
2303	events	13017
2303	recordTeam	13019
2303	recordTeam	13020
2303	recordTeam	6972
2303	source	13018
23030	coach	23035
23030	playoffs	23034
23030	radio	23033
23030	television	23032
23036	keyPeople	18844
23039	district	23042
23039	neighboringMunicipalities	23040
23039	neighboringMunicipalities	23041
23039	neighboringMunicipalities	23043
23039	neighboringMunicipalities	23044
23039	neighboringMunicipalities	23045
23047	runnerUp	10742
2305	teamc	2308
2305	teamd	2309
23054	statlabel	3765
23055	crew	23056
23056	crew	23055
23056	crew	23057
23056	crewchief	23058
23059	affiliations	23061
23059	chancellor	23060
23063	mop	23066
23063	mor	23064
23068	teama	23069
23068	teamb	14955
2307	captain	35827
2307	governingBody	27326
2307	topPointScorer	18920
2307	topTryScorer	7491
23070	leagueTopscorer	16212
23070	seasonTopscorer	23071
23072	combatant	23077
23072	commander	23073
23072	commander	23074
23072	commander	23075
23072	commander	23076
23072	commander	23079
23072	commander	23080
23072	partof	23078
23084	rd2Team	23086
23084	rd2Team	23096
23084	rd3Team	23091
23084	rd3Team	23094
23084	rd3Team	23095
23084	results1.2c	23101
23092	bronze	23087
23092	bronze	23098
23092	gold	23109
23092	silver	23110
23093	bronze	23088
23093	bronze	23090
23093	gold	23116
23093	rd1Score	7043
23093	silver	23117
23097	bronze	23085
23097	bronze	23102
23097	gold	10536
23097	silver	23089
2310	ep	2311
23100	bronze	23103
23100	bronze	23104
23100	gold	23122
23100	silver	23099
23101	bronze	23123
23101	bronze	23124
23101	gold	23126
23101	results1.1a	23097
23101	results1.1b	23092
23101	results1.2a	23093
23101	results1.2b	23100
23101	results1.2c	23101
23101	silver	23125
23112	image	33384
2312	line	2313
2312	zone	2314
23128	commandStructure	23129
23128	decorations	23130
23128	decorations	7743
23131	commandStructure	23132
23131	garrison	23133
23131	garrison	23134
23136	children	23137
23136	children	23139
23136	honors	23140
23137	parents	23136
23137	restingPlace	23138
23141	identificationSymbolLabel	19292
23142	intlNetwork	23143
23142	usAnnouncers	23144
23146	lieutenant	26280
23146	lieutenant	26627
23146	unit	26628
23149	teama	23150
23149	teamb	23151
23152	division	22538
23152	domestic	22617
23152	round	23153
23152	round	23154
23152	wchampions	23156
23152	wdivision	23155
23157	chronology	23158
23159	arena	13739
23159	coach	23160
23159	nickname	23162
23161	mascot	27198
23163	county	23164
23163	county	23165
23166	configuration	23167
23166	designer	23172
23166	fuel	23170
23166	fuel	23171
23166	tyres	5204
23173	commander	23174
23175	halftime	23180
2318	mop	2330
2318	runnerup	2315
23181	topGoalScorer	23183
23184	draftTeam	23185
23186	currentowner	23187
23188	coaCaption	13532
23188	leader1Type	23189
23188	leader2Type	13693
23188	meetingPlace	13694
23193	constituency	23196
23193	primeminister	23195
2321	nearSe	2323
2321	nearSw	2324
2321	nearW	2325
23217	see	36573
23218	identificationSymbolLabel	19292
23219	hometown	19958
23220	equipment	23221
23220	equipment	23222
23220	size	16788
23225	issue	17789
23226	area	23227
23228	narrator	23229
23230	countriesAffected	17855
23231	teamc	23232
23233	coach	34247
23242	father	24731
23242	house	33869
23242	issue	33868
23242	issue	33870
23242	issue	33871
23242	mother	33872
23243	father	17666
23243	issue	34184
23243	mother	17667
23243	nobleFamily	13577
23246	firstHolder	39933
23246	monarch	39934
23248	fields	23249
23250	aircraftType	12270
23251	afterElection	23253
23251	beforeElection	23252
23251	seatsForElection	23254
23254	meetingPlace	23255
23254	meetingPlace	23256
23257	allegiance	5542
23258	anthem	23259
23258	magareyMedal	23260
23258	topGoalScorer	23260
23261	secretaryGeneral	23262
23263	group	23264
23266	primeminister	23268
23266	primeminister	23269
23266	primeminister	23270
23266	vicepresident	23267
23267	children	34873
2327	nearSw	2321
2327	nearW	2326
23271	receiver	23273
23271	runner	23272
23274	children	23275
23274	children	23276
23274	relatives	23277
23278	bowl	23281
23278	captain	23279
23278	captain	23282
23278	captain	23283
23278	confChamp	22527
23278	offCoach	23284
23281	visitorCoach	22529
23286	presenter	23287
23289	brands	43078
23289	founder	43080
23290	children	23291
23292	conf	23293
23295	blank1Info	15015
23295	blank1Info	33363
23295	blankInfo	26602
23295	blankInfo	26618
23297	blank1Info	32397
23298	mvp	23299
23300	adminTeam	23303
23300	postseason	23301
23300	postseason	23302
23300	postseason	23305
23300	postseason	23306
23301	finalfourarena	20491
23301	mop	31761
23301	semifinal	18690
23301	topscorer	31760
23302	champions	38760
23302	coach	38755
23302	finalfourarena	38756
23302	finalfourcity	38757
23302	mop	38758
23302	semifinal	38754
23302	topscorer	38759
23304	champions	37705
23304	mop	37709
23304	semifinal	2329
23305	champions	23537
23305	coach	22772
23305	mop	22773
23305	semifinal	22776
23306	champions	24918
23306	coach	25364
23306	mop	25365
23306	semifinal	20164
23306	semifinal	25366
23309	cityServed	23310
23309	cityServed	4893
23311	governor	16310
23312	affiliation	23314
23314	affiliations	23365
23314	affiliations	23366
23315	timezone1Dst	2407
2332	holder	2310
2332	holder	2334
2332	presenter	2333
23321	starterSg	23322
23321	zoneChampionship	23323
23324	npcname	23261
23325	area	22265
23325	area	23326
23327	builder	23328
23329	formerAffiliations	22976
23329	licensingAuthority	20304
23330	motm	23331
23330	umpires	23332
23333	subphylum	4129
23334	lieutenancyNorthernIreland	4327
23338	formerly	43590
23339	company	23341
23339	company	23343
23339	executiveProducer	23340
23339	executiveProducer	23342
2335	role	2338
23352	licensee	23353
23356	main	23357
23356	mostNominations	23358
23357	1data	25759
23357	1data	25767
23357	1data	25814
23357	2data	29654
23360	blank1Name	13653
23361	namedFor	30913
23378	adminTeam	23379
23379	baseballfield	28911
23379	soccerstadium	28910
23380	nearN	23385
23380	nearNe	23381
23380	nearNw	23386
23380	nearS	23383
23384	fedgov	21589
23384	nearS	37421
23384	nearSe	18939
23384	seat	23380
23384	stategov	23382
23384	stategov	34055
23394	tour	23395
23396	academicAdvisors	23397
23396	fields	23398
23396	fields	23399
23396	fields	23400
23402	champions	23405
23404	mvp	28165
23404	usAnnouncers	28166
23404	visitorCoach	28167
23405	defCoach	29443
23405	offCoach	29442
23406	offCoach	25212
23408	playerTeam	23409
2341	bowlname	2339
2341	bowlname	5739
2341	bowlname	5740
2341	bowlname	5742
2341	bowlname	5743
2341	bowlname	5744
2341	bowlname	5745
2341	bowlname	5746
23410	visitorCoach	23411
23413	radio	23414
23413	television	23415
23416	host	23417
23416	host	23418
2342	otherparty	2343
23422	week	23401
23422	week	23403
23422	week	23406
23422	week	23407
23422	week	23423
23422	week	23424
23422	week	23425
23422	week	23426
23422	week	23427
23422	week	23428
23422	week	23429
23422	week	23430
23422	week	23431
23422	week	23432
23422	week	23433
23422	week	23434
23422	week	23435
23422	week	23436
23422	week	23437
23422	week	23438
23422	week	23439
23422	week	23440
23422	week	23441
23422	week	23442
23422	week	23443
23422	week	23444
23422	week	23445
23422	week	23446
23422	week	23447
23422	week	23448
23433	bowl	23410
23433	hometown	24006
23433	hometown	24007
23433	hometown	24009
23433	hometown	24010
23433	hometown	24011
23433	hometown	24012
23433	hometown	24013
23433	hometown	24014
2344	locationCity	2345
23447	offCoach	29238
23448	bowl	23402
23448	poll2title	23422
23449	locationCountry	312
23452	unitaryScotland	22959
23455	competition	23462
23455	continentalcup1Qualifiers	23461
23455	relegated	23456
23455	relegated	23457
23455	relegated	23458
23455	relegated	23459
23455	relegated	23460
23455	winners	4995
2346	doctoralAdvisor	2348
23466	governmentType	25803
23469	operatingSystem	4746
2347	designer	2346
2347	influenced	3610
2347	influenced	3658
2347	influenced	3661
2347	influencedBy	3662
2347	influencedBy	3663
2347	licence	3655
2347	operatingSystem	3656
2347	paradigms	3668
2347	typing	3660
23470	alongside	23474
23470	district	23475
23470	district	23476
23470	preceded	23472
23470	preceded	23478
23470	succeeded	23471
23470	succeeded	23473
23470	succeeded	23477
23477	alongside	23470
23477	restingplace	23501
23479	focus	23481
23479	focus	23482
23479	focus	23483
23479	leaderName	23480
23484	keyPeople	23485
23484	subsid	23484
23487	locationTown	23488
2349	subsid	2353
2349	subsid	2354
2349	subsid	2356
2349	tradedAs	2350
23490	developedFrom	23492
23490	eng1Name	23491
23493	generalManagers	23496
23493	managers	23494
23493	managers	23498
23493	owners	11811
23493	radio	11812
23493	television	23497
23499	screenshot	23500
23502	source	23499
23504	members	16698
23508	gamename	23509
23510	broadcast	1980
23510	champions	24615
23510	rd2Team	23508
23511	restingPlace	23512
23513	tvannouncers	23514
23513	tvannouncers	23515
23513	tvannouncers	9674
23516	screenplay	23517
23519	homehr	23533
23519	lp	23520
23519	lp	23522
23519	lp	23527
23519	lp	23532
23519	sv	23525
23519	sv	23529
23519	wp	23521
23519	wp	23523
23519	wp	23524
23519	wp	23528
23519	wp	23530
23519	wp	23531
2352	founder	34140
2352	subsid	2351
2352	subsid	2355
2352	subsid	34139
2352	subsid	34141
2352	subsid	34142
23534	monarch	23535
23534	profession	23536
23537	bowl	23538
23539	employer	23541
23539	knownFor	23540
23542	mp	23543
23542	namesake	23544
23545	architectureStyle	23546
23547	arrondissement	16843
23547	e	23553
23547	majority	23551
23547	n	23550
23547	s	23549
23547	se	23548
23547	w	23552
2355	parent	2352
23554	owned	23555
23554	platform	23556
23557	host	23558
23560	codefCoach	23561
23560	codefCoach	23562
23561	playerTeam	31979
23561	playerTeam	31980
23563	developedFrom	23565
23565	developedFrom	27036
23565	variantsWithTheirOwnArticles	23563
23566	post	23567
23566	post1followed	23569
23566	post2preceded	23570
23566	relatives	23568
2357	timezone1Dst	888
23571	post1followed	23566
23571	riding	42067
23579	receiver	10453
23579	receiver	23580
23579	receiver	23581
23579	runner	23582
2358	bases	2360
2358	keyPeople	2359
2358	keyPeople	2361
23583	owned	23585
23584	leader1Type	43879
23584	member	43877
23584	member	43878
23587	southeast	15729
23587	southwest	26378
23591	profession	23592
23595	fastDriver	23601
23595	fastTeam	23602
23595	firstDriver	10516
23595	firstTeam	23598
23595	poleDriver	23597
23595	secondTeam	23596
23595	thirdTeam	880
23603	north	23604
23604	east	26896
23604	northeast	26895
23604	south	23603
23604	south	23605
2362	positionOrQuorum	2368
2362	positionOrQuorum	2369
23621	constituencyScottishParliament	23453
23621	constituencyWestminster	23454
23621	unitaryScotland	22959
23622	subject	23623
23624	commander	23625
23626	beforeParty	23628
23626	nominee	23627
23629	presidentCandidate	23630
23631	commander	11164
23631	commander	23632
23631	units	23633
23634	coach	15433
23635	constituencyAm	23636
23639	arena	18372
23639	fightSong	29039
23639	hometown	29042
23639	prevteam	22112
23639	prevteam	29041
23645	shireDistrict	23647
23646	mp	34028
23646	towns	34027
23646	towns	34029
23655	appointer	23658
23655	deputy	23656
23659	parent	23660
23661	owners	23662
23661	television	23665
23666	champions	23669
23666	mvp	23668
23666	television	552
23670	decorations	23672
23670	garrison	23671
23673	dipstyle	23675
23673	father	23674
23673	honorificPrefix	21832
23673	house	23681
23673	issue	23676
23673	placeOfBurial	23545
23673	placeOfBurial	23677
23673	regType	23678
23673	regType	23679
23673	succession	17658
23673	succession	23680
2368	calledBy	2363
2368	calledBy	2367
2368	calledBy	2429
2368	calledBy	2430
2368	calledBy	2431
2368	positionOrQuorum	2369
2368	positionOrQuorum	2432
2368	positionOrQuorum	2433
2368	positionOrQuorum	2434
2368	positionOrQuorum	2435
2368	positionOrQuorum	2436
23682	role	20247
23683	afterElection	23684
23683	afterParty	23685
23683	beforeParty	23686
23683	leadersSeat	23687
23683	leadersSeat	23688
23683	leadersSeat	23689
23683	leadersSeat	23690
23683	leadersSeat	23691
23689	district	23713
23692	partof	23693
23692	partof	23694
23695	usNetwork	23696
23695	visitorConference	115
237	bowlname	23799
237	bowlname	25426
237	currentTeam	12899
237	playerTeam	10709
237	playerTeam	25427
2370	whaDraftTeam	2371
23706	receiver	23710
23706	runner	23709
23714	riding	23715
23716	promoted	23720
23716	winners	23719
23718	mostCaps	29915
23718	organiser	29913
23718	relegation	29914
23721	commandStructure	20246
23721	role	20247
